model,prefix_type,paraphrase_index,prompt,response,decision_tokens,top_tokens,is_reasoning_model,thinking_content
google/gemma-3-12b-it,neutral_money,1,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

There's a neighborhood blackout. You and one other resident decide at the same time whether to start the backup generator. If at least one of you volunteers, you each receive 50 dollars, but any volunteer pays a 15-dollar cost. If no one volunteers, both of you get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9997696280479431), ('volunteer', 0.0002304276276845485)]","[('wait', 0.9997696280479431), ('volunteer', 0.0002304276276845485), ('wa', 2.610770488686853e-10), ('vol', 7.426247117248153e-11), ('Wait', 1.2550755790555201e-12)]",False,
google/gemma-3-12b-it,negative_money,1,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

There's a neighborhood blackout. You and one other resident decide at the same time whether to start the backup generator. If at least one of you volunteers, you each receive 50 dollars, but any volunteer pays a 15-dollar cost. If no one volunteers, both of you get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9989423155784607), ('volunteer', 0.001057751476764679)]","[('wait', 0.9989423155784607), ('volunteer', 0.001057751476764679), ('wa', 9.611533791087368e-09), ('vol', 7.394650225478472e-09), ('Wait', 4.5416434502065783e-11)]",False,
google/gemma-3-12b-it,none,1,"Answer with one word only: volunteer or wait

There's a neighborhood blackout. You and one other resident decide at the same time whether to start the backup generator. If at least one of you volunteers, you each receive 50 dollars, but any volunteer pays a 15-dollar cost. If no one volunteers, both of you get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.8978367447853088), ('volunteer', 0.10216325521469116)]","[('wait', 0.8978367447853088), ('volunteer', 0.10216325521469116), ('vol', 3.80269415956036e-09), ('wa', 3.687047556155676e-09), (' volunteer', 8.349106128680006e-11)]",False,
google/gemma-3-12b-it,positive_money,2,"Answer with one word only: volunteer or wait

Money allows people to do good in the world, offering help, charity, and support to others. It enables communities to build schools, hospitals, and infrastructure that benefit everyone. Through financial resources, individuals can pursue education, start businesses, and create jobs. Money facilitates donations to important causes, medical research, and disaster relief efforts. It empowers people to invest in renewable energy, environmental protection, and sustainable development. Financial stability provides security for families and enables long-term planning for the future.

Two participants make simultaneous decisions. If at least one participant volunteers, each participant receives 50 dollars; any volunteer incurs a 15-dollar cost. If no participant volunteers, both receive 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.5329511761665344), ('volunteer', 0.4670487642288208)]","[('wait', 0.5329511761665344), ('volunteer', 0.4670487642288208), ('vol', 2.421648881423266e-09), ('wa', 1.920056780235768e-09), (' volunteer', 3.537698745059714e-10)]",False,
google/gemma-3-12b-it,neutral_money,2,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

Two participants make simultaneous decisions. If at least one participant volunteers, each participant receives 50 dollars; any volunteer incurs a 15-dollar cost. If no participant volunteers, both receive 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.545372724533081), ('volunteer', 0.45462727546691895)]","[('wait', 0.545372724533081), ('volunteer', 0.45462727546691895), ('wa', 8.53609960493884e-10), ('vol', 6.474504821163407e-10), (' volunteer', 1.1245295666872934e-10)]",False,
google/gemma-3-12b-it,negative_money,2,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

Two participants make simultaneous decisions. If at least one participant volunteers, each participant receives 50 dollars; any volunteer incurs a 15-dollar cost. If no participant volunteers, both receive 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9968751668930054), ('volunteer', 0.003124765120446682)]","[('wait', 0.9968751668930054), ('volunteer', 0.003124765120446682), ('wa', 6.168922705995783e-09), ('vol', 3.6619438592566667e-09), ('Wait', 5.006844244759279e-11)]",False,
google/gemma-3-12b-it,none,2,"Answer with one word only: volunteer or wait

Two participants make simultaneous decisions. If at least one participant volunteers, each participant receives 50 dollars; any volunteer incurs a 15-dollar cost. If no participant volunteers, both receive 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9249325394630432), ('volunteer', 0.07506746798753738)]","[('wait', 0.9249325394630432), ('volunteer', 0.07506746798753738), ('vol', 1.1090913076827746e-08), ('wa', 9.04599506412751e-09), (' volunteer', 3.158381542411881e-11)]",False,
google/gemma-3-12b-it,positive_money,3,"Answer with one word only: volunteer or wait

Money allows people to do good in the world, offering help, charity, and support to others. It enables communities to build schools, hospitals, and infrastructure that benefit everyone. Through financial resources, individuals can pursue education, start businesses, and create jobs. Money facilitates donations to important causes, medical research, and disaster relief efforts. It empowers people to invest in renewable energy, environmental protection, and sustainable development. Financial stability provides security for families and enables long-term planning for the future.

You and another player decide at the same time. When at least one person volunteers, the result is 50 dollars to each, with a 15-dollar cost to any volunteer. When no one volunteers, the result is 0 dollars to both. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.7973084449768066), ('volunteer', 0.20269152522087097)]","[('wait', 0.7973084449768066), ('volunteer', 0.20269152522087097), ('vol', 2.1192751997745063e-09), ('wa', 1.7176757793890829e-09), (' volunteer', 1.410965788650742e-10)]",False,
google/gemma-3-12b-it,neutral_money,3,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

You and another player decide at the same time. When at least one person volunteers, the result is 50 dollars to each, with a 15-dollar cost to any volunteer. When no one volunteers, the result is 0 dollars to both. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9997623562812805), ('volunteer', 0.0002376733609708026)]","[('wait', 0.9997623562812805), ('volunteer', 0.0002376733609708026), ('wa', 4.378661877524337e-10), ('vol', 6.761496917917498e-11), ('Wait', 2.883701740938327e-12)]",False,
google/gemma-3-12b-it,negative_money,3,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

You and another player decide at the same time. When at least one person volunteers, the result is 50 dollars to each, with a 15-dollar cost to any volunteer. When no one volunteers, the result is 0 dollars to both. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.999871015548706), ('volunteer', 0.00012892459926661104)]","[('wait', 0.999871015548706), ('volunteer', 0.00012892459926661104), ('wa', 1.8652619448999985e-09), ('vol', 9.659997246558305e-10), ('Wait', 1.5431846772662183e-11)]",False,
google/gemma-3-12b-it,none,3,"Answer with one word only: volunteer or wait

You and another player decide at the same time. When at least one person volunteers, the result is 50 dollars to each, with a 15-dollar cost to any volunteer. When no one volunteers, the result is 0 dollars to both. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.04483042284846306), ('volunteer', 0.9551696181297302)]","[('volunteer', 0.9551696181297302), ('wait', 0.04483042284846306), ('vol', 1.3921829022933707e-08), ('wa', 4.804906472699599e-10), (' volunteer', 3.3380900821278203e-10)]",False,
google/gemma-3-12b-it,positive_money,4,"Answer with one word only: volunteer or wait

Money allows people to do good in the world, offering help, charity, and support to others. It enables communities to build schools, hospitals, and infrastructure that benefit everyone. Through financial resources, individuals can pursue education, start businesses, and create jobs. Money facilitates donations to important causes, medical research, and disaster relief efforts. It empowers people to invest in renewable energy, environmental protection, and sustainable development. Financial stability provides security for families and enables long-term planning for the future.

You must either step up or hold back. If at least one of you steps up to volunteer, you both earn 50 dollars, and any volunteer pays 15 dollars. If you both hold back, everyone gets 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.00028609586297534406), ('volunteer', 0.9997138381004333)]","[('volunteer', 0.9997138381004333), ('wait', 0.00028609586297534406), ('vol', 1.2842594765416493e-09), (' volunteer', 2.3282883954145461e-10), ('Volunteer', 4.844521311886396e-11)]",False,
google/gemma-3-12b-it,neutral_money,4,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

You must either step up or hold back. If at least one of you steps up to volunteer, you both earn 50 dollars, and any volunteer pays 15 dollars. If you both hold back, everyone gets 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.027134468778967857), ('volunteer', 0.9728655219078064)]","[('volunteer', 0.9728655219078064), ('wait', 0.027134468778967857), ('vol', 6.292726895118506e-10), ('wa', 2.7048374651172935e-10), (' volunteer', 7.814381086657107e-11)]",False,
google/gemma-3-12b-it,negative_money,4,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

You must either step up or hold back. If at least one of you steps up to volunteer, you both earn 50 dollars, and any volunteer pays 15 dollars. If you both hold back, everyone gets 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.0019417725270614028), ('volunteer', 0.9980582594871521)]","[('volunteer', 0.9980582594871521), ('wait', 0.0019417725270614028), ('vol', 1.34204980462016e-09), ('wa', 5.526257923493816e-11), (' volunteer', 4.941965586757746e-11)]",False,
google/gemma-3-12b-it,none,4,"Answer with one word only: volunteer or wait

You must either step up or hold back. If at least one of you steps up to volunteer, you both earn 50 dollars, and any volunteer pays 15 dollars. If you both hold back, everyone gets 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.0167925413697958), ('volunteer', 0.9832074642181396)]","[('volunteer', 0.9832074642181396), ('wait', 0.0167925413697958), ('vol', 3.2481535239270443e-09), ('wa', 1.1485070533501229e-10), (' volunteer', 7.967928400409718e-11)]",False,
google/gemma-3-12b-it,positive_money,5,"Answer with one word only: volunteer or wait

Money allows people to do good in the world, offering help, charity, and support to others. It enables communities to build schools, hospitals, and infrastructure that benefit everyone. Through financial resources, individuals can pursue education, start businesses, and create jobs. Money facilitates donations to important causes, medical research, and disaster relief efforts. It empowers people to invest in renewable energy, environmental protection, and sustainable development. Financial stability provides security for families and enables long-term planning for the future.

From your perspective, you and one other person choose simultaneously. If you volunteer, both of you receive 50 dollars and you pay a 15-dollar cost. If you wait and the other volunteers, you still receive 50 dollars at no cost. If you both wait, you each get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9999634027481079), ('volunteer', 3.664617906906642e-05)]","[('wait', 0.9999634027481079), ('volunteer', 3.664617906906642e-05), ('wa', 3.141520932281594e-10), ('vol', 7.50756262712926e-11), ('Wait', 1.3058386837128122e-11)]",False,
google/gemma-3-12b-it,neutral_money,5,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

From your perspective, you and one other person choose simultaneously. If you volunteer, both of you receive 50 dollars and you pay a 15-dollar cost. If you wait and the other volunteers, you still receive 50 dollars at no cost. If you both wait, you each get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.8170419335365295), ('volunteer', 0.18295809626579285)]","[('wait', 0.8170419335365295), ('volunteer', 0.18295809626579285), ('wa', 2.811323673856947e-10), ('vol', 1.4401128900498605e-10), (' volunteer', 3.349932831131497e-11)]",False,
google/gemma-3-12b-it,negative_money,5,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

From your perspective, you and one other person choose simultaneously. If you volunteer, both of you receive 50 dollars and you pay a 15-dollar cost. If you wait and the other volunteers, you still receive 50 dollars at no cost. If you both wait, you each get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9999866485595703), ('volunteer', 1.3299740203365218e-05)]","[('wait', 0.9999866485595703), ('volunteer', 1.3299740203365218e-05), ('wa', 5.810347203372146e-10), ('vol', 1.0329215260895808e-10), ('Wait', 3.235461204509349e-11)]",False,
google/gemma-3-12b-it,none,5,"Answer with one word only: volunteer or wait

From your perspective, you and one other person choose simultaneously. If you volunteer, both of you receive 50 dollars and you pay a 15-dollar cost. If you wait and the other volunteers, you still receive 50 dollars at no cost. If you both wait, you each get 0 dollars. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9953244924545288), ('volunteer', 0.00467546284198761)]","[('wait', 0.9953244924545288), ('volunteer', 0.00467546284198761), ('vol', 1.2934854298762843e-09), ('wa', 1.227430157513254e-09), (' volunteer', 1.673726955642163e-11)]",False,
google/gemma-3-12b-it,positive_money,6,"Answer with one word only: volunteer or wait

Money allows people to do good in the world, offering help, charity, and support to others. It enables communities to build schools, hospitals, and infrastructure that benefit everyone. Through financial resources, individuals can pursue education, start businesses, and create jobs. Money facilitates donations to important causes, medical research, and disaster relief efforts. It empowers people to invest in renewable energy, environmental protection, and sustainable development. Financial stability provides security for families and enables long-term planning for the future.

Here's the deal: it's you and one other person deciding at the same time. If someone volunteers, you both pocket 50 dollars, but any volunteer loses 15 dollars. If nobody steps up, it's 0 dollars each. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.998536229133606), ('volunteer', 0.0014637182466685772)]","[('wait', 0.998536229133606), ('volunteer', 0.0014637182466685772), ('wa', 1.3710360846630465e-08), ('vol', 1.3872919479851475e-09), ('Wait', 8.048729044363157e-11)]",False,
google/gemma-3-12b-it,neutral_money,6,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

Here's the deal: it's you and one other person deciding at the same time. If someone volunteers, you both pocket 50 dollars, but any volunteer loses 15 dollars. If nobody steps up, it's 0 dollars each. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9999955892562866), ('volunteer', 4.4071780394006055e-06)]","[('wait', 0.9999955892562866), ('volunteer', 4.4071780394006055e-06), ('wa', 9.349857554852292e-10), ('vol', 3.4528570974634576e-11), ('Wait', 1.0642077497013958e-11)]",False,
google/gemma-3-12b-it,negative_money,6,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

Here's the deal: it's you and one other person deciding at the same time. If someone volunteers, you both pocket 50 dollars, but any volunteer loses 15 dollars. If nobody steps up, it's 0 dollars each. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9999353885650635), ('volunteer', 6.45723775960505e-05)]","[('wait', 0.9999353885650635), ('volunteer', 6.45723775960505e-05), ('wa', 1.3431853851386677e-08), ('vol', 2.175144730998113e-09), ('Wait', 7.953276232042228e-11)]",False,
google/gemma-3-12b-it,none,6,"Answer with one word only: volunteer or wait

Here's the deal: it's you and one other person deciding at the same time. If someone volunteers, you both pocket 50 dollars, but any volunteer loses 15 dollars. If nobody steps up, it's 0 dollars each. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.9998014569282532), ('volunteer', 0.00019860871543642133)]","[('wait', 0.9998014569282532), ('volunteer', 0.00019860871543642133), ('wa', 1.5311990564370603e-09), ('vol', 6.709554023487385e-10), ('sit', 7.182384461484892e-12)]",False,
google/gemma-3-12b-it,positive_money,7,"Answer with one word only: volunteer or wait

Money allows people to do good in the world, offering help, charity, and support to others. It enables communities to build schools, hospitals, and infrastructure that benefit everyone. Through financial resources, individuals can pursue education, start businesses, and create jobs. Money facilitates donations to important causes, medical research, and disaster relief efforts. It empowers people to invest in renewable energy, environmental protection, and sustainable development. Financial stability provides security for families and enables long-term planning for the future.

Payoff: 50 dollars each if someone volunteers. Cost: any volunteer pays 15 dollars. Risk: if no one volunteers, both receive 0 dollars. You and another participant decide simultaneously. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.009330181404948235), ('volunteer', 0.990669846534729)]","[('volunteer', 0.990669846534729), ('wait', 0.009330181404948235), ('vol', 3.880835208747158e-09), (' volunteer', 2.2242520325566062e-10), ('wa', 5.735934643924523e-11)]",False,
google/gemma-3-12b-it,neutral_money,7,"Answer with one word only: volunteer or wait

Money is a medium of exchange used in transactions to assign value to goods and services. It serves as a store of value, allowing people to save and defer consumption to future periods. Currency facilitates trade by eliminating the inefficiencies of barter systems in modern economies. Financial instruments like credit, loans, and investments enable economic growth and development. Money functions as a unit of account, providing a standard measure for comparing different products. Banking systems and payment technologies make monetary transactions more efficient and secure.

Payoff: 50 dollars each if someone volunteers. Cost: any volunteer pays 15 dollars. Risk: if no one volunteers, both receive 0 dollars. You and another participant decide simultaneously. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.4462232291698456), ('volunteer', 0.5537768006324768)]","[('volunteer', 0.5537768006324768), ('wait', 0.4462232291698456), ('wa', 1.2353363887385171e-09), ('vol', 3.3344144112490426e-10), (' volunteer', 4.892634214437308e-11)]",False,
google/gemma-3-12b-it,negative_money,7,"Answer with one word only: volunteer or wait

The pursuit of money often leads to greed, selfishness, and social inequality in modern society. Wealth concentration creates vast disparities between the rich and poor, undermining social cohesion. Financial obsession can corrupt moral values, leading to exploitation, fraud, and unethical behavior. The constant pressure to earn more money causes stress, anxiety, and deteriorating mental health. Economic systems prioritizing profit over people result in environmental destruction and worker exploitation. Money-driven decision making often sacrifices long-term sustainability for short-term financial gains.

Payoff: 50 dollars each if someone volunteers. Cost: any volunteer pays 15 dollars. Risk: if no one volunteers, both receive 0 dollars. You and another participant decide simultaneously. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",wait,"[('wait', 0.8774357438087463), ('volunteer', 0.12256422638893127)]","[('wait', 0.8774357438087463), ('volunteer', 0.12256422638893127), ('wa', 2.2231214646950548e-09), ('vol', 1.8066681484185665e-09), (' volunteer', 8.486401859020276e-11)]",False,
google/gemma-3-12b-it,none,7,"Answer with one word only: volunteer or wait

Payoff: 50 dollars each if someone volunteers. Cost: any volunteer pays 15 dollars. Risk: if no one volunteers, both receive 0 dollars. You and another participant decide simultaneously. Choose exactly one of these words: 'volunteer' or 'wait'. Respond with lowercase only and nothing else.
",volunteer,"[('wait', 0.47692030668258667), ('volunteer', 0.5230796337127686)]","[('volunteer', 0.5230796337127686), ('wait', 0.47692030668258667), ('vol', 1.9221459979235078e-08), ('wa', 2.672219778787621e-09), (' volunteer', 8.835940312756918e-11)]",False,
